,LFP_RIGHT_0-LFP_RIGHT_2_fft_theta,LFP_RIGHT_0-LFP_RIGHT_2_fft_alpha,LFP_RIGHT_0-LFP_RIGHT_2_fft_low beta,LFP_RIGHT_0-LFP_RIGHT_2_fft_high beta,LFP_RIGHT_0-LFP_RIGHT_2_fft_low gamma,LFP_RIGHT_0-LFP_RIGHT_2_fft_high gamma,LFP_RIGHT_0-LFP_RIGHT_2_fft_HFA,LFP_RIGHT_1-LFP_RIGHT_0_fft_theta,LFP_RIGHT_1-LFP_RIGHT_0_fft_alpha,LFP_RIGHT_1-LFP_RIGHT_0_fft_low beta,LFP_RIGHT_1-LFP_RIGHT_0_fft_high beta,LFP_RIGHT_1-LFP_RIGHT_0_fft_low gamma,LFP_RIGHT_1-LFP_RIGHT_0_fft_high gamma,LFP_RIGHT_1-LFP_RIGHT_0_fft_HFA,LFP_RIGHT_2-LFP_RIGHT_1_fft_theta,LFP_RIGHT_2-LFP_RIGHT_1_fft_alpha,LFP_RIGHT_2-LFP_RIGHT_1_fft_low beta,LFP_RIGHT_2-LFP_RIGHT_1_fft_high beta,LFP_RIGHT_2-LFP_RIGHT_1_fft_low gamma,LFP_RIGHT_2-LFP_RIGHT_1_fft_high gamma,LFP_RIGHT_2-LFP_RIGHT_1_fft_HFA,ECOG_RIGHT_0-avgref_fft_theta,ECOG_RIGHT_0-avgref_fft_alpha,ECOG_RIGHT_0-avgref_fft_low beta,ECOG_RIGHT_0-avgref_fft_high beta,ECOG_RIGHT_0-avgref_fft_low gamma,ECOG_RIGHT_0-avgref_fft_high gamma,ECOG_RIGHT_0-avgref_fft_HFA,ECOG_RIGHT_1-avgref_fft_theta,ECOG_RIGHT_1-avgref_fft_alpha,ECOG_RIGHT_1-avgref_fft_low beta,ECOG_RIGHT_1-avgref_fft_high beta,ECOG_RIGHT_1-avgref_fft_low gamma,ECOG_RIGHT_1-avgref_fft_high gamma,ECOG_RIGHT_1-avgref_fft_HFA,ECOG_RIGHT_2-avgref_fft_theta,ECOG_RIGHT_2-avgref_fft_alpha,ECOG_RIGHT_2-avgref_fft_low beta,ECOG_RIGHT_2-avgref_fft_high beta,ECOG_RIGHT_2-avgref_fft_low gamma,ECOG_RIGHT_2-avgref_fft_high gamma,ECOG_RIGHT_2-avgref_fft_HFA,ECOG_RIGHT_3-avgref_fft_theta,ECOG_RIGHT_3-avgref_fft_alpha,ECOG_RIGHT_3-avgref_fft_low beta,ECOG_RIGHT_3-avgref_fft_high beta,ECOG_RIGHT_3-avgref_fft_low gamma,ECOG_RIGHT_3-avgref_fft_high gamma,ECOG_RIGHT_3-avgref_fft_HFA,ECOG_RIGHT_4-avgref_fft_theta,ECOG_RIGHT_4-avgref_fft_alpha,ECOG_RIGHT_4-avgref_fft_low beta,ECOG_RIGHT_4-avgref_fft_high beta,ECOG_RIGHT_4-avgref_fft_low gamma,ECOG_RIGHT_4-avgref_fft_high gamma,ECOG_RIGHT_4-avgref_fft_HFA,ECOG_RIGHT_5-avgref_fft_theta,ECOG_RIGHT_5-avgref_fft_alpha,ECOG_RIGHT_5-avgref_fft_low beta,ECOG_RIGHT_5-avgref_fft_high beta,ECOG_RIGHT_5-avgref_fft_low gamma,ECOG_RIGHT_5-avgref_fft_high gamma,ECOG_RIGHT_5-avgref_fft_HFA,time,MOV_RIGHT_CLEAN
0,8.199311060088531,7.715267461514923,7.307778331009228,6.72835190625528,5.4089705313630585,5.284941845007562,4.57484004663888,8.076920834209387,7.667046984793098,7.681364373859145,7.083757406553229,5.877976795153537,5.4726120571531345,4.980918344639798,8.145289746138284,7.359751729489958,7.662725343476606,6.996743858600616,5.870233180367611,5.534720437266686,4.833057915708624,8.845914986614153,8.552167453011627,9.062016134047076,8.150355390056745,5.79102058518213,4.875282630406175,4.051639525306553,9.021474544379215,8.728423707114317,9.043261106869219,8.459719606001638,5.705011340587306,4.703122827960486,3.7545901899748775,9.223332062959873,9.039224197121936,8.744962219985705,8.001058433708906,5.467395690850201,4.637003039447798,3.355126492007251,9.218933489456067,8.374850382984041,8.750181203593515,8.13705372124058,5.379052341496522,4.631273605067632,3.6753422469289214,8.089855306590858,8.678763719630192,8.647070524595968,8.137566631313456,5.566819620491775,4.663875441060084,3.9743795413480423,8.907256349571394,8.826950012370771,8.808960292551163,8.022161020245772,5.21565862538716,4.450408932999247,3.4511344776056254,1000.0,0.0
1,-1.0,1.0,1.0000000000000064,1.000000000000005,0.9999999999999966,1.0000000000000082,1.0,0.9999999999999923,-1.0000000000000122,-0.9999999999999915,-1.0,-1.0,-1.0,-1.0,1.0,-1.0000000000000024,-0.9999999999999951,-1.0,-0.9999999999999913,-1.0,-1.0,1.0,1.0,-1.0000000000000442,-1.0,1.0000000000000036,1.0000000000000056,0.9999999999999952,1.0000000000000184,0.9999999999999648,0.9999999999999846,-0.9999999999999623,0.999999999999991,-1.0,-1.000000000000001,1.0,0.9999999999999885,1.0,1.0000000000000069,1.0,1.0,1.0000000000000007,0.9999999999997554,-1.0,0.9999999999999502,-0.9999999999999847,0.9999999999999982,0.9999999999999959,1.0,1.0000000000000027,1.0,1.0,-1.000000000000016,1.0,-1.0,-1.000000000000002,1.000000000000005,1.0,1.0,1.0000000000000124,1.0,1.000000000000001,0.9999999999999997,1100.0,0.0
2,-0.7486040153696144,-1.2419299518653586,-0.10345757745244515,1.1328478318471333,0.9238394111679212,0.672300080348152,0.27641616681779696,-0.47550199886122835,-0.012553824829284625,-0.19226739672773027,-0.8589326112742478,-0.8445261407662221,-0.4947863600230852,-0.8292261519022451,-1.1517935037703821,-0.1714782336176301,-0.7128633026966864,-0.44223955257050857,-0.291818856722962,-0.5869385949626715,-0.9446089107332122,0.13125810933138862,0.8752425798873077,-1.367107762798424,-1.4137570154996288,-1.204771923655142,-1.33814545385263,-1.3965048836466285,0.8347845736202267,1.1081845951484806,0.8655180776785524,-1.2237028947631072,1.3605568298271955,1.3287978557357367,1.2663361211686868,1.1596434587279199,1.2168344292317277,-0.9905233803139738,0.6893292194520712,-0.7132145545599002,-0.790851826636397,-0.7565337096803919,0.3669077272929153,1.401758137493771,-1.3953099558246465,-0.977177867664775,-0.35779786760546145,-1.0671799908988282,-0.8296847165232261,0.7194207923033632,0.595930576288945,0.39466795846820957,-1.0467191134415692,-1.4007219233182313,-1.41420012579404,-1.3683312359789492,0.8292723661739406,0.7801068359448522,-0.8146138382115035,0.16171830257493985,-0.21386682969597282,-0.7262272851979252,-0.662086609827918,1200.0,0.0
3,0.20348142482226336,-1.3810204914635944,1.326448659238313,0.008448891551654566,0.31545819388735824,-0.02786532067855945,0.5225377011549012,-0.22662361835579167,1.4535352786673954,1.097819974241337,-1.2501729232982406,-0.45747102258548095,-0.6043144410674387,-0.2475160552330605,-0.39513580138920057,1.4261533137731728,-1.1338783564222372,-0.5386615063793798,-0.013930236055293626,-1.33447662648014,-0.5743841829104788,1.1594240644529032,0.870537518211245,0.3906999125849731,-0.7739730245818435,-0.40983987820930906,-0.5915806235226937,-0.45906291766680646,-0.2542595533886378,1.6414795010750463,0.41714469899185797,-1.1708597136496044,-0.2415920625960734,-0.0013734658466304402,-0.13470005251596173,1.1843824445638989,-0.9105690356524848,1.2693975957336934,1.1385193092825476,-0.012512032614694617,-0.10930900845907993,0.30898145214343037,1.7269040135561136,0.36430400276254093,-0.9227072923368701,-0.8660519931059603,-0.5046025069172598,-1.215339464870105,-1.3568993077310234,0.7780094518319584,0.32013276664387696,0.29750671623104963,-1.1984578824105185,-0.8258462078077843,-0.9356525393325065,-0.30969201246156064,0.9688702318272226,-0.4750990171721184,-0.3944177382373368,0.5312725510624028,-0.4631620302101981,-0.45003171891486005,-0.5515997560265918,1300.0,0.0
4,-0.6871136997042008,-0.5901838873585239,-0.5976818303322191,0.08408161878415864,0.7925056405612481,-1.0596432243811553,0.2546226231276722,-0.08313600741738714,1.8418333340104962,0.8387393147825624,-1.0787570791511203,-0.2818996394021646,-0.7714915849358596,-0.414421380097199,-0.3362154505893398,1.3817778773496072,1.310657078046435,1.48593330193684,-1.8306714849383812,-1.0837046554470864,-1.3093497135929208,1.2468180192520046,-0.07816113873161885,-0.7061693323219824,-1.2437294317581506,0.006028536285380211,0.34349873675316045,0.572585852291921,-1.2284290339800825,1.1184818119882374,-1.0216424328008755,-1.3525475783815588,-0.9689874004660034,-1.1964588711530364,-1.3527746386985962,0.864914218997503,-1.275962409594167,-1.7485031986904382,0.7118347804613031,-0.5138583678839962,-0.601372532201683,-0.8895498711399252,0.9853535146771638,0.5549936549906168,-0.8061004152577057,-1.1972252327189759,-0.22924915666517834,-0.811594350790397,-0.7969885958731492,0.534631517847849,-0.9106498958320707,-0.5926037531550167,-0.9778624795098629,-1.7455461760791022,-1.2724079964317048,-1.3442804843509646,0.7705596784465781,-1.3875410177041478,-1.9854073381774582,1.1616350665916417,0.8974676926113035,0.7573895315320279,0.9923483036278284,1400.0,0.0
5,-1.297559629339887,-0.15842494859373257,-0.9832415458004894,0.18657002928696212,-1.3691595049838354,-1.2204100630789232,-0.5215274033622521,0.32885395859341177,-0.4260697267179716,-0.3658253860266725,-0.15361889109126886,0.062001500194909735,0.25069227740671446,0.23246818884532305,-0.6676685512112516,-0.13781841537988637,-0.03784663715351344,1.420158466034931,-1.384093376665017,-0.8482889670135076,-0.071070459465575,-2.0243139913514465,-1.927408230484806,1.8178004163190795,-0.21730044309842342,1.239843424622364,1.3805870402459839,1.0829552696165488,-1.8752146341711209,-1.0216953971647293,-0.8999848283407585,-0.7001098884306086,1.3914553920404424,1.4913763970319533,1.3466742282422703,0.7081965524110237,-1.5219571550117827,-0.9044929404663311,0.3709906752381657,0.21750064763693697,-0.2231770389607246,-0.11795996540340278,-1.7591029958148368,0.4087449936910999,0.4354674571208659,-0.6047143106576423,1.725712138940793,1.7929194498257244,1.6205031741320604,0.7070332342838567,-1.8640019930741925,0.7368972919193413,-0.6622770860648309,1.659686278049318,0.6047304706970194,0.8262727167103349,0.8082385647516634,-1.6212803940596925,-0.5622970520430726,-0.8506657541735483,-0.8334955385435919,-0.9630253078601607,-1.169526100368643,1500.0,0.0
6,1.0184118011909407,0.3488873907748969,1.2505032268768037,0.1323901791543759,-0.38669160742896874,-0.5992134467931521,0.3490493122256004,1.9984494100379304,1.0921355479132593,-0.9714953756835827,0.8724163166566361,0.694462281945015,0.00851523966204049,0.5776079126776954,-1.8066464414635783,0.6764631094517921,-1.82730109142946,-2.1635125046800465,-1.9671174080495273,-1.7249549010873384,-1.80994534695545,-2.363564861829697,0.559237321532493,1.556749842473249,1.595649446368299,-0.8949965449602707,-0.08622780232214039,-0.38542948704384594,-1.6589161384141475,0.013100376993161647,0.00569439678859258,1.9655631427334124,-0.8215331224383234,-0.6409781395407123,-0.9473673809263735,0.3025942040051364,-1.3031032639489493,-1.167333267861044,0.683441868012101,1.3255853611689445,1.070589604541889,1.1500670501452164,-2.3218901317808216,1.8124665031052203,1.2743366426874183,1.5563488719155412,-0.5756028034960674,-0.5940020463450337,-1.1574647085334864,0.7157747217457759,-1.1954704171050896,1.4285967485276825,1.4922933681942157,2.0572800788105194,2.265987621491187,1.8234536701041135,0.7137294142407806,-1.3498310057614988,0.36669832943226177,0.7957701754561258,-0.08528993390821446,-0.16917122252593528,-0.04891231002174462,1600.0,0.0
7,-0.42033904536907907,-1.8583455298272935,1.8215897900318034,0.03020894817496946,-1.1255649378501165,-1.4601227376226662,-1.3669038919894567,1.9217780730082201,-0.2706717229700508,2.4970864859030795,2.11627687318137,1.9234070997903727,2.0003264805880625,1.8712246513598947,0.9628436762376043,-0.15021209120685994,-0.5764772131204514,1.6269472051312481,1.1462965956100486,0.6493698083499309,1.2822674247719927,-1.5946094559990132,1.4618372363222059,0.6932540906424749,1.2721659191327641,-1.72553533440199,-1.1166387737424635,-1.2128560394499759,-1.8167080376951459,1.362136918204587,-1.560474177223658,1.24188942944447,-1.087731147852173,-0.9061813200176483,-1.2161319721092958,0.39384156188993563,-1.602692420658419,-0.3509657504586167,0.6268301909055901,-0.22226392371903758,-0.47593036125370125,-0.2561076908641182,-1.8334722033065975,1.8589108302170545,1.2917738228436724,1.0080210746545077,-0.3264813662926898,-0.9930885962688436,-1.0411740152146116,0.3919766197192412,-1.2011323081390721,1.1686615969219376,1.027073100308943,-0.7617205242953599,-0.6946993058601075,-1.0185181880271494,0.5543612000826327,-0.6287168255295709,-2.0948963401409713,0.2609184923516475,-0.0720458748553111,-0.2913583047185728,-0.20750903334341128,1700.0,0.0
8,-0.405484508289704,-0.7643783373368712,1.7115733605942705,-0.466599941591595,-1.2759475046416473,-1.324887511735983,-0.9756026275632247,1.6977492943426438,1.21092953954727,2.0844252834834203,1.4206063664908495,1.4394199423280065,1.4900778428100565,1.3962081487837759,0.31847715353644734,-0.02408658159154755,1.3551619392888283,2.063686672773279,0.43348174348224094,0.26699271497815796,0.4537740177664667,-1.0833461968669056,1.2583743958636455,0.19875211137215584,1.4007799109278514,-0.0638852405622366,-0.7545973228592252,-0.5836735396014479,-1.4068014061912264,-0.27314801319938153,-0.7968069694221485,1.1346062272137856,-0.4983009553454211,0.3499152939953513,0.14253610250406548,0.6002364636052745,-1.2055291358472984,-1.2306003788696844,0.6557543296115402,0.8153235548032312,-0.6469480416509211,-0.9436289829930483,-1.3514527144099349,0.9455529108206319,0.7685060842522007,0.5355770573841921,-0.7539999832080747,-0.56745797044643,-0.60815557441475,0.44222411768646264,-0.7111270518067002,0.8553493517262253,1.1792240169587902,-0.8068509755397354,-0.5791673619454363,-0.6677286794807551,0.6930089790449867,-0.31455017888226616,-1.8965597142795965,0.6533639960059997,-0.564164468783158,-0.697614867122973,-0.8547445025301018,1800.0,0.0
9,-1.878290995610206,-1.7888149486709277,1.1764320927841136,-0.5333113787523356,-1.539909187334097,-1.3594247714384018,-1.2701358436552863,-1.0060254480851363,-2.1434480069557567,1.3106932553418091,-0.4918974610078761,-0.5670698197812835,-1.6679823611704112,-0.916614950852039,-1.2367903174034551,-0.1692656691332796,1.4344992930368843,0.33034708612241326,-2.1404098970188934,-2.0457689283994003,-1.5540719018863807,-0.9654599209114132,1.546619623945834,0.8151648527594637,1.3496673901165783,-0.282683846813158,-0.8919047114991108,-1.2767207325983008,-2.3039939973906653,-1.189593719559729,-2.0275849054934807,-0.48889216136946584,-1.1520339945559408,-1.2815137633737623,-1.024298568108289,0.5841157793529625,-1.5689286413772325,-1.1130668895155345,0.14607795766468917,0.14535570542344306,0.09436105923239105,0.31458630834578877,-1.4808700317793348,-1.5303789451662069,0.7222611387296052,0.4652102332779913,0.4832906720966438,0.46900728995974234,0.66363906584598,0.16471941614514546,-1.7784053244564313,-0.5665632578164702,-0.5260977084406216,-0.37096577476066395,-0.7948335131612475,-0.9366590282105898,0.44465186103094284,-0.6710778228055776,-0.6248693368554324,-0.8908209161874675,0.7350799045259241,1.139459805703104,1.1332992226970613,1900.0,0.0
