,ECOG_RIGHT_0-avgref_Sharpwave_Max_prominence_range_5_80,ECOG_RIGHT_0-avgref_Sharpwave_Mean_interval_range_5_80,ECOG_RIGHT_0-avgref_Sharpwave_Max_sharpness_range_5_80,ECOG_RIGHT_0-avgref_Sharpwave_Max_prominence_range_5_30,ECOG_RIGHT_0-avgref_Sharpwave_Mean_interval_range_5_30,ECOG_RIGHT_0-avgref_Sharpwave_Max_sharpness_range_5_30,ECOG_RIGHT_5-avgref_Sharpwave_Max_prominence_range_5_80,ECOG_RIGHT_5-avgref_Sharpwave_Mean_interval_range_5_80,ECOG_RIGHT_5-avgref_Sharpwave_Max_sharpness_range_5_80,ECOG_RIGHT_5-avgref_Sharpwave_Max_prominence_range_5_30,ECOG_RIGHT_5-avgref_Sharpwave_Mean_interval_range_5_30,ECOG_RIGHT_5-avgref_Sharpwave_Max_sharpness_range_5_30,time,MOV_RIGHT_CLEAN,MOV_LEFT_CLEAN
23,178.0655517250484,18.58653846153846,-1.2948480603330097,157.74254352602264,39.46739130434783,-0.6775676755500317,114.73188832476808,22.892857142857142,-0.8565034329776351,109.53631465756615,40.716403162055336,-0.7795824243194807,3300.0,0.42758945,0.5023306
24,130.108148220852,17.064153439153436,-1.2965123929964397,121.89297359313183,39.08333333333333,-0.6783274770261611,114.81918343433884,21.97674418604651,-0.3966239470344197,107.87252702672407,41.80952380952381,-0.4772970162066794,3400.0,0.52046415,0.5684409
25,70.36033199079677,16.673402255639097,-1.294427064638631,61.409657876562136,38.47916666666667,-0.6764828228907636,55.50606894876606,21.630555555555556,-0.39640199423542644,48.54059820886265,43.975,-0.4855713391029406,3500.0,0.5268954,0.58905425
26,70.36596810437288,16.669691470054445,-1.2964486609917056,61.386076872048946,37.15416666666667,-0.6784949934848834,55.54550638918124,22.639069264069263,-0.08900154395043103,48.98479240599121,46.34210526315789,-0.4859969089727292,3600.0,0.45557475,0.5632857
27,70.35698336784014,16.4532667876588,-1.2927326997139437,61.48827618984414,36.83333333333333,-0.6652583867645125,55.504760121011046,22.468614718614717,0.0816402471490143,49.655453481819954,46.73684210526316,-0.4881998824208702,3700.0,0.44016524999999995,0.5529117499999999
28,70.37825065454903,17.026315789473685,-1.0899973988742993,61.458712710313435,37.91666666666667,-0.8304906594691808,55.600571777183056,21.97674418604651,0.09389915848639063,50.112300035413455,50.22222222222222,-0.48690010798457695,3800.0,0.27052472499999997,0.46072799999999997
29,70.3630034433233,16.557130333138517,-2.547463308751464,60.746312129410036,38.52173913043478,-1.7821156767884445,62.65802820810761,20.942789598108746,0.5725699769708767,57.615823936024974,49.94444444444444,-0.1963589955854117,3900.0,0.0,0.0
30,70.36858994226779,16.435856224430157,-1.345913342725133,56.902913938431,39.768115942028984,-1.4743079264029364,62.08254256702962,20.78723404255319,0.5675225945030249,57.448856612592465,50.3640350877193,-0.5370739912202567,4000.0,0.0,0.0
31,70.50482339045871,17.160714285714285,-1.3516169841754309,56.835017546363346,38.520833333333336,-1.58103787441576,62.02531394076574,20.646160962072155,0.9551001894484419,57.14734655095229,48.19444444444444,-0.38110742509848095,4100.0,0.0,0.0
32,180.12302449816406,17.9432215234102,-1.0840568110807842,129.39612236506434,39.630434782608695,-1.776054238824364,102.78422479223164,22.591753774680605,0.5685785165819333,92.75803250129016,47.921052631578945,-0.40865815110936854,4200.0,0.0,0.0
33,193.5997519080755,18.872549019607845,-1.3479382193517573,135.6958262315149,38.489999999999995,-0.7673179121468006,102.58238565881472,24.188242651657287,0.5731148888658855,94.07277064676518,45.525000000000006,-0.5861308081811494,4300.0,0.0,0.0
34,193.65734677622766,20.138297872340424,-1.3509834724419658,136.42356067772704,38.80797101449275,-1.7027973547429207,102.29829882281975,25.744152046783626,0.5704296017261339,93.89433416468594,45.275000000000006,-1.1167003182639692,4400.0,0.0,0.0
35,193.72312180336954,20.812293144208038,-1.3499536606140872,136.50204484837616,38.891304347826086,-1.1194882814808134,102.93781646956865,25.42857142857143,0.5725865018867049,94.32583814917275,44.55,-0.9434242302001179,4500.0,0.0,0.0
36,193.72865201802355,22.138528138528137,-1.3498237760192566,136.5093030357856,39.72463768115942,-2.4351495056958665,102.77062551715774,24.597840755735493,0.5588458432758792,94.25011969513284,42.62976190476191,-0.6221513298324508,4600.0,0.0,0.0
37,193.75151062703145,23.58247753530167,-1.3573083815915883,175.6595678433954,38.04,-2.4717620678737937,117.14793172745811,26.67142857142857,-0.20260950760421004,107.66002319820785,43.404761904761905,-0.9710364327546125,4700.0,0.0,0.0
38,193.7269863706034,25.065142065142066,-1.2716612308489808,169.80230885413465,38.76539855072464,-2.2080886423499315,116.71861845435183,27.691176470588232,-0.20339730121574906,109.17961292855165,44.29404761904762,-1.167622952696025,4800.0,0.0,0.0
39,193.76612594552404,26.243243243243242,-1.3734585788557467,169.61183767287167,38.065217391304344,-2.727811114457499,116.88281130414381,27.865864527629235,-0.1907912346596623,108.95938078899307,45.125,-1.170379821754573,4900.0,0.0,0.0
40,193.80981900968243,27.655525846702318,-1.3764679151811592,169.4876620492828,39.361413043478265,-2.227673710331312,117.26455591579497,27.15714285714286,-0.04973233779965458,109.25450827999788,45.0,-0.8377836126490679,5000.0,0.0,0.0
41,193.85252541788208,30.34828629032258,-1.373773627190232,169.58241503305186,40.40909090909091,-2.1362798858757204,127.01247470987337,27.585714285714285,0.6845537730332509,111.20688797459465,47.125,-1.1787473769160337,5100.0,0.0,0.0
42,181.19659775795483,32.13793103448276,-1.3811696107598408,169.46272511961755,42.676406926406926,-2.1286875447499685,129.66703768282557,27.470588235294116,-0.6203960226121434,126.14979306734661,48.35380116959064,-1.1775590380434227,5200.0,0.0,0.0
43,181.14402531491126,30.483870967741936,0.3308196978036939,169.43078039278544,41.88636363636364,-0.8030203842324657,129.58680100125576,27.239304812834227,-0.631528663980812,125.6230944416737,47.18421052631579,-1.1879945028235284,5300.0,0.0,0.0
44,181.19554160770224,32.154022988505744,0.3319746783896793,170.6567424183202,43.92857142857143,-1.9187532990495901,133.18667338319852,28.11764705882353,-0.6206217620735078,128.33339295253,48.494152046783626,-1.1287010011662857,5400.0,0.0,0.0
45,181.55774887964003,33.92302955665025,-1.8014286835724729,171.08025773472204,43.23809523809524,-1.8589828839925095,132.3430189189089,28.833333333333336,1.4716841133163667,129.01093951025302,47.934210526315795,-1.9429132588628129,5500.0,0.0,0.0
46,181.6395347149284,33.16071428571429,-1.8024121438901153,171.54906770821972,45.0,-1.8709042529410733,132.3611589783114,29.671875,2.890585648842129,129.2357961475733,47.026315789473685,-2.2298230568625304,5600.0,0.0,0.0
47,265.5078538010172,30.52204301075269,-1.8052483966576967,221.8905746459622,43.54761904761905,-1.8717394114990142,132.38905086479082,28.674242424242422,-2.051550111148701,129.17960310296564,45.83095238095238,-1.5078557378197353,5700.0,0.0,0.0
48,265.96986543175126,31.633333333333333,-1.7384098633171483,219.49417804258707,44.58571428571429,-1.8657920484000559,132.31905557454206,28.40597147950089,2.893969833730421,129.3913122215693,46.0,-2.1652197622703184,5800.0,0.0,0.0
49,266.21430856828954,30.869892473118277,-3.0559386460362656,219.8229599738375,45.55,-1.8653434563933318,132.29863317063254,27.812605042016806,0.2704587707338444,129.2845151369663,44.325,-0.6726702589562965,5900.0,0.0,0.0
50,266.0828104829504,29.806451612903224,-1.7433422112956407,219.6476322132853,43.760714285714286,-1.8587333902586534,132.0258419337206,28.40625,-1.282877668575635,129.5994762282233,45.96710526315789,-2.449541290797912,6000.0,0.0,0.0
51,265.9888578621473,28.87096774193548,-1.7393753637578655,219.50935982555478,42.5,-2.028625347135109,131.90889730637159,27.194295900178254,-0.5314978858199932,129.921040282472,47.55263157894737,-2.347225731943965,6100.0,0.0,0.0
52,266.0475769879705,29.35483870967742,-0.12704297839458967,219.56351685321968,42.34090909090909,-1.2503500340338523,131.82884480305893,27.822943722943723,-0.7689140425549473,129.54761783916695,48.307017543859644,-2.1225012504177365,6200.0,0.0,0.0
53,266.1123291719024,28.369012707722383,-0.15348984488657447,219.71975020878784,41.603896103896105,-3.058836247754247,130.8500845292727,26.242460317460317,2.8661704901379688,113.58230387589421,47.46491228070175,-2.3485896872490386,6300.0,0.0,0.0
54,265.9864342366768,28.63683712121212,-0.15363940076752947,219.53206232018806,42.277056277056275,-3.0551523002436625,130.79932388101167,26.210714285714285,2.8959704159483666,113.44638206527746,47.421052631578945,-2.3452963416868657,6400.0,0.0,0.0
55,266.0730732813374,27.64805194805195,-0.16157688763204536,219.59359895895994,42.83549783549783,-3.0599543223106878,130.9263002460113,25.70849420849421,-0.7703396789427579,113.67749938494174,47.046052631578945,-2.351002099785908,6500.0,0.0,0.0
56,266.3593073697208,29.467741935483872,-0.16561828334801998,217.7289593719458,42.417748917748916,-2.670343184035346,131.27840292705912,26.427027027027027,-0.7720885628701828,113.15686049563116,46.38421052631579,-0.3844623345783482,6600.0,0.0,0.0
57,214.73807530981645,29.68064516129032,-0.16315679367095104,201.27363154767076,42.214285714285715,-2.094244510842497,187.89543000070267,29.297348484848484,-0.7725492438904404,168.75746705975791,48.799019607843135,-2.348837639119881,6700.0,0.0,0.0
58,214.6721978764902,29.355342741935484,-0.15935908182027525,200.72745454703764,40.75,-0.7805634470323868,187.69145658182742,28.71212121212121,-0.9029968066293204,169.02921425794062,47.05263157894737,-1.3564304139910766,6800.0,0.0,0.0
59,214.62555451309578,31.275862068965516,-0.16109576437166329,200.5888879534811,44.16666666666667,-1.9181268900682364,187.92030148021183,28.103832442067738,-0.7818800524785133,168.9899576919005,49.55555555555556,-2.3437722293692484,6900.0,0.0,0.0
60,214.63981469243402,30.577620967741936,-0.15469932025739297,200.51373895928162,45.91666666666667,-1.9180457164758757,187.56873026924114,29.236268939393938,-0.7588396898018391,168.70763915735947,50.390522875817,-2.3404250248213563,7000.0,0.0,0.0
61,214.43108540242213,30.074527252502783,-0.6356624985711719,200.4149851940757,48.650584795321635,-1.43112308885887,187.4012824062087,30.403225806451616,-2.203280215903436,168.58429000484637,49.36764705882353,-2.902420195639742,7100.0,0.0,0.0
62,214.22021477522958,28.359180035650624,-0.6236188521555697,200.39138997995806,52.69281045751634,-1.9236833781038785,187.46886541454745,30.3125,-1.4361762055529175,168.6428773825736,49.68567251461988,-2.25123083019883,7200.0,0.0,0.0
63,214.71161176393255,28.96969696969697,-0.6445570028423866,200.3196513045519,52.205882352941174,-1.9254151563821393,187.43872140720725,29.741935483870968,-2.3169488019036004,168.66582182625996,48.39473684210526,-1.8042349837082057,7300.0,0.0,0.0
64,212.67754084074824,28.36764705882353,-0.6422295646142331,200.17709694314698,52.41666666666667,-1.3273392949599083,187.08301409462646,30.484375,-1.798727404548199,168.29274495069052,50.49346405228758,-1.733572629771329,7400.0,0.0,0.0
65,269.1743054416862,29.97537878787879,-0.6433259996700151,251.90183860344402,51.794117647058826,-1.7341892773600787,187.44581873823455,29.515625,-1.804976283314252,168.56560033650285,48.76315789473684,-1.7958308347346907,7500.0,0.0,0.0
66,269.0907384109375,28.686580882352942,-0.6418869970040575,251.9336162126483,53.887867647058826,-0.9206685879343102,187.82052153161254,28.421875,-1.7998769785013025,169.49736618607068,47.83479532163743,-1.8052262411268067,7600.0,0.0,0.0
67,269.35905593360826,29.015625,-0.637615094549087,252.05987177145238,52.46568627450981,-2.6967033469550867,157.12536726638848,28.308823529411764,-1.8074822483614152,130.75169371822273,47.6578947368421,-0.9775426931275757,7700.0,0.0,0.0
68,269.2039018028735,30.45,-0.6453816581712069,251.94922802116662,49.504901960784316,-0.09351897319753633,156.83978174377347,27.911764705882355,-1.8119939350847503,130.52822492615192,48.47222222222222,-1.7991690603355597,7800.0,0.0,0.0
69,269.02317828062866,28.274509803921568,0.005464785088711732,251.7869483809509,49.794117647058826,-2.0090075377421552,156.70833540511325,27.02605042016807,-1.600325236558645,130.42589869763086,47.328947368421055,-1.795110185972776,7900.0,0.0,0.0
70,268.9110067969409,28.734375,0.009765628473453525,251.68751172667538,47.91228070175438,-1.9075786076679044,156.65254532212765,26.762254901960784,0.16349035135045398,130.38471675975148,47.33552631578947,-1.795689697041876,8000.0,0.0,0.0
71,268.8730843401553,27.308823529411764,1.7173343846797895,251.64028992279964,45.9,-1.9173157044214069,156.59608798384284,27.147058823529413,-1.649922995985452,130.34396678635989,46.53815789473684,-1.7190601566742263,8100.0,0.0,0.0
72,268.95457297014696,27.833333333333336,1.817254180874194,251.69241517264476,45.325,-1.9162553415008503,156.69169681686512,27.426470588235293,-1.3761965014653654,130.394218908224,47.39473684210526,-1.6052200238021754,8200.0,0.0,0.0
73,268.383035193972,26.899206349206352,1.8181562136096208,251.18374130446642,45.03452380952381,-1.9140914779704463,157.11650749776726,28.984848484848484,0.07284925332004732,130.76681822267108,48.31578947368421,-3.569496076615387,8300.0,0.0,0.0
74,208.71445379207074,25.971428571428568,1.8152061965002328,231.02733485631657,43.55,-1.9119759500686264,127.82912165705636,28.8125,-1.6452390401054382,115.14502366743216,48.55263157894737,-3.565197269707225,8400.0,0.0,0.0
75,195.16987912236658,26.43993993993994,1.8185126926287722,199.11984753432466,43.38095238095238,-1.916312345511912,127.86664243804378,29.90625,-1.6466650520619441,113.45408085096759,47.76315789473684,-1.9732333482785203,8500.0,0.0,0.0
76,182.92479910674007,25.259384384384383,1.820790755611915,185.10421183458402,41.60606060606061,-1.2298573223400333,127.88962767321462,28.014705882352942,-1.6493531701194422,113.230013173835,46.315789473684205,-0.8606305146991771,8600.0,0.0,0.0
77,130.2273561547669,24.229082321187583,1.8187005042820505,108.1552026202078,39.19565217391305,-0.596949192120209,127.71416066536837,28.2602495543672,-1.6352555350039992,112.6215167384577,45.1,-1.0118946999247127,8700.0,0.0,0.0
78,197.14777896284127,24.676450742240217,1.8304153975168997,192.45961823379056,40.56818181818181,-0.4840220973164797,127.25893045578839,29.387096774193548,-1.713265257383668,112.27384783609634,44.85357142857143,-0.9654030138164282,8800.0,0.0,0.0
79,197.60772074547418,26.04241741741742,1.8526420705909317,193.1155781679876,40.28260869565217,-0.7762286745467728,127.49805660831385,28.1729055258467,-1.7156367532584014,112.5713668195804,45.17894736842105,-0.9674564726031489,8900.0,0.0,0.0
80,197.62431699042708,27.1,1.7683077530275249,193.11513120398894,40.75,-0.7755053609664246,123.42939989900817,27.60606060606061,-0.829995269937438,112.4578591841126,46.1,-0.9702459926080129,9000.0,0.0,0.0
81,197.46069999842604,27.279411764705884,-0.4456601243450282,192.89082276751768,42.14393939393939,-0.7779852497024091,123.28331583481037,26.67076167076167,-0.8169743072774871,112.36579613780901,45.35657894736842,-0.9727230321647511,9100.0,0.0,0.0
82,197.51497453757673,27.57983193277311,-0.44303827059582823,193.02023120442624,42.20454545454545,-0.7779005255150659,123.46216775611708,26.776960784313722,-0.8231125213256618,112.49535898111961,45.70131578947368,-0.9734573994907265,9200.0,0.0,0.0
83,197.57446330544482,28.91221033868093,-0.44165461761243896,193.04294487546224,43.33333333333333,-0.7755823054242246,123.51572558317451,25.56140350877193,-0.8238953535218378,112.54237230564237,46.225,-0.9687219796717237,9300.0,0.0,0.0
84,197.5461307796487,29.51814516129032,-0.445005091677942,193.03097414451764,41.23268398268398,-0.7781226867831084,123.53073623489581,25.03654970760234,-0.8264865577345475,112.55631857415992,48.23684210526316,-1.1383287081014997,9400.0,0.0,0.0
85,197.88368734325994,31.1683908045977,-0.41853444474162177,193.19970384265224,42.27813852813853,-0.7705099532886459,123.64833668932002,26.280952380952378,-0.8242315350371641,112.71476090726495,48.26315789473684,-1.3654566604378404,9500.0,0.0,0.0
86,197.01949719640862,33.91443167305236,-1.2018768512498248,192.52581960653276,42.214285714285715,-2.4124540763744964,123.68754815083612,27.779411764705884,-0.7850244178952144,112.78685156406101,46.53947368421053,-1.362699612292011,9600.0,0.0,0.0
87,194.79395294829732,32.804802955665025,-1.2057260910704635,182.31633028567308,42.04545454545455,-2.180449713299469,118.68970257370887,26.53611111111111,-0.0971604786628042,109.21889580998739,45.59078947368421,-1.358196165353312,9700.0,0.0,0.0
88,194.83031628074184,32.06896551724138,-0.8077807217080633,171.63226619593465,41.04545454545455,-0.6602088498500622,97.4507181067265,26.128003003003002,-0.03126478398097543,108.99948671665567,44.575,-1.266068849623447,9800.0,0.0,0.0
89,194.98797926114307,32.26169950738917,-0.8229500321299716,171.74825331075752,41.68181818181819,-0.9933564564845643,97.47489081823812,25.527027027027028,-0.08521324329972924,108.88774022129505,43.45238095238095,-1.354004666814605,9900.0,0.0,0.0
90,195.0151533132999,32.88333333333333,-0.8201922135984621,171.77134224709488,40.644268774703555,-0.9916652437399511,97.17215422266396,27.073529411764707,-0.0882330507953899,108.83517329240814,43.76190476190476,-1.2587696263902153,10000.0,0.0,0.0
91,194.83415330351852,32.148809523809526,-0.8216363492646521,171.63725571158642,39.408514492753625,-1.0517002992187212,93.54091020947989,26.35436507936508,-0.08769608112218208,109.12834279533641,41.41991341991342,-1.2591582493575944,10100.0,0.0,0.0
92,195.24235222011527,31.391379310344828,-0.8238270706453554,171.9227701439827,39.86363636363636,-1.052918193382741,93.84289830924428,26.055555555555557,-0.08329275190613483,108.78194594472004,41.76406926406926,-1.2620587322123322,10200.0,0.26854805,0.0
93,195.07820321546492,31.13225806451613,-0.8243782822720154,171.5600706785846,41.976190476190474,-1.050292026944545,94.25003356489518,26.94159663865546,-0.07815616764895239,108.07607739181407,40.24505928853755,-1.4147854456707285,10300.0,0.6855665,0.0
94,166.97845678916866,27.834224598930483,-0.8343869337575645,158.20577186585973,42.6017316017316,-1.0475156949169548,96.38949181275316,28.474905303030305,-1.43156980983216,97.43235269940237,40.06422924901186,-1.2726686534566252,10400.0,0.8601339,0.0
95,156.19830879621585,26.225482625482627,-0.4349534412056495,141.23320049825412,41.31324110671937,-1.0436892632237829,96.63061560325121,26.513888888888886,-0.07341230903997609,87.50634981178055,39.79076086956522,-0.9132688564992213,10500.0,0.9222794,0.0
96,156.32811012723664,24.71153846153846,-0.8388786141808886,141.18221123967265,39.76086956521739,-0.9080637848511941,96.91631176771494,25.45483641536273,-1.4453617080596892,87.44903174537205,39.565217391304344,-0.8348679055247477,10600.0,0.9545182,0.0
97,156.43473904513695,24.50657894736842,-1.9768348271425022,141.13306469909247,40.5,-0.6156116625278822,96.83656987575542,25.554054054054056,-1.6095355753645597,87.494004748364,40.39328063241107,-0.830366886317381,10700.0,0.9116167,0.0
98,156.33749226667874,23.106707317073173,-1.9739897692267991,141.089960965748,40.97727272727273,-1.8243636971318642,96.76910310851953,26.746638655462185,-1.7515320614867051,87.60478537341372,41.22727272727273,-0.8271406393862293,10800.0,0.631899,0.0
99,155.7459171498768,22.46978021978022,-0.8139724914593973,140.19025420980626,39.3794466403162,-1.823698036282658,96.79133696200898,26.02936507936508,-1.7525596519756097,86.23707143182482,38.08333333333333,-0.26535996468232703,10900.0,0.21548865,0.0
100,113.38256959827063,21.870025839793282,-0.7893993559237398,91.66217111231444,40.0,-1.7521228953582089,96.78705615564948,26.049034749034746,-1.7524022958924377,86.214496215839,38.14583333333333,0.018799047305490646,11000.0,0.0,0.0
101,79.57979349437878,21.049407114624508,-0.7918708482656198,72.3053375315362,40.0,-0.7690455727339263,96.9711022007034,26.305405405405406,-1.7520531415837555,86.44698314620331,37.65083333333333,0.01969382158118904,11100.0,0.0,0.0
102,118.85289875443394,21.714285714285715,0.25599763406205955,101.37608409661681,38.76268115942029,-1.6639851842545146,97.06604775373685,26.117117117117118,-1.7530133581036123,86.8232250689027,39.93181818181819,-0.8178090823610225,11200.0,0.0,0.0
103,119.70114078349354,22.96457607433217,0.2681493121685934,114.7779631735624,37.75,-1.6434558460630004,128.28295263631338,26.0,-1.7572917859597115,124.05463126088353,39.39130434782609,-1.230546548247545,11300.0,0.0,0.0
104,130.22624651036045,22.91840882694541,0.26597549736851533,126.14516764782476,39.294384057971016,-1.2480793280431934,130.87678919784696,27.471008403361346,-1.7548005260672719,127.73983150046608,40.52766798418972,-1.287829445296239,11400.0,0.0,0.0
105,130.2438409013321,23.0,0.26549559697270375,126.03038435986996,41.61363636363636,-1.6166456550388617,131.00658538478825,29.0222816399287,-1.7542959978571466,127.81591432209918,39.76086956521739,-0.3024939437195657,11500.0,0.0,0.0
106,130.23588706339905,24.117886178861788,0.2669199549564025,125.9184782575092,41.714285714285715,-1.6454054938586744,131.16974617799474,29.540719696969695,-0.20594210147201863,127.95283715356771,40.0,-0.5873100814510801,11600.0,0.0,0.0
107,130.2613877016737,24.97332859174964,0.26193937611625717,125.97967116169227,40.800395256917,-1.6439646364631062,131.00499388757117,30.144086021505377,-2.250627482937654,127.82402007481781,41.11363636363636,-1.2860468133507799,11700.0,0.0,0.0
108,144.53375953900695,25.601930501930504,0.260942754765896,158.48705891657167,42.523809523809526,-1.6481223092571438,165.47933762779292,30.807471264367816,-2.2415909346727094,135.3312829400601,41.946969696969695,-1.0911050057245275,11800.0,0.0,0.0
109,232.50570661221715,26.948412698412696,0.26448454169576063,223.83333020315627,45.160714285714285,-0.24384186263481666,197.69554500130783,33.425925925925924,-2.233073704792787,199.78989800168094,45.2,-1.1385180213243933,11900.0,0.0,0.0
110,232.40918054022606,27.76552287581699,1.2633546371006674,224.52206804596045,43.93333333333334,-1.6771230993475559,204.05001689362635,34.16468253968254,-2.181245278074501,198.66791336722306,48.432748538011694,-1.143741223242201,12000.0,0.0,0.0
111,232.5490362769234,28.216577540106954,0.9198705109436744,223.9583445517476,45.400000000000006,-1.676111790569017,204.9698550739173,38.065,-2.157205268929987,198.87214806989485,48.81432748538012,-1.1434194301532044,12100.0,0.0,0.0
